id,product_id,user_name,overall_rating,ratings,text,pipeline_output,created_at
review_0490,household_21820,Kavita S.,2,,"It's okay, but I probably wouldn't buy it again.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.915823034892111}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.949081013335513}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.87064391399409}}}",30:49.5
review_0491,electronics_62400,Qudsiya S.,5,,Easy to set up and use. Works perfectly.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.937806787675573}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.974548421252057}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.813462324811099}}}",30:49.5
review_0492,skincare_47525,Shreeya S.,5,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.911104326139489}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.901033003119335}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.83735256831946}}}",30:49.5
review_0493,electronics_58691,Bhavna S.,4,,"Five stars, couldn't be happier with this.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.928014174927613}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.91622282251786}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.864740168979708}}}",30:49.5
review_0494,food_54576,Qudsiya S.,2,,Much smaller than it appears online.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.983793747344178}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.925139157990974}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.930965320842404}}}",30:49.5
review_0495,fashion_96216,Kavita S.,5,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.938193164683447}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.979460830856548}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.854070929557084}}}",30:49.5
review_0496,fashion_43154,Qudsiya S.,,,BUY NOW CHEAPEST PRICE GUARANTEED!!!,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.960846244298022}}",30:49.5
review_0497,health_43569,Kavita S.,,,"This company is a joke, avoid at all costs","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.919264380223422}}",30:49.5
review_0498,electronics_29557,Qudsiya S.,,,"This is a miracle product, buy it from my link","{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.950689656564884}}",30:49.5
review_0499,food_77558,Mahi S.,5,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.902169896088317}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.976031517550154}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.899694640081805}}}",30:49.5
review_0500,health_84482,Kavita S.,2,,Customer support was not helpful at all.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.939052670600224}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.922903958514528}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.940286590099535}}}",30:49.5
